NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-ASX,2020-11-05,AUD,81.61,33314378.0,2021-11-05,94.84,16.21,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-7.56,-9.0,59.0,-47.0
-,ASX-ALU,2020-11-05,AUD,38.38,19631749.0,2021-11-05,50.82,32.41,22.0,2021-07-13,37.14,11488219.0,2021-06-30,OPEN,-3.23,-4.0,59.0,-10.0
-,ASX-A2M,2020-11-05,AUD,13.42,32917582.0,2021-11-05,23.86,77.79,54.0,2021-07-13,7.09,43051941.0,-,OPEN,-47.17,-55.0,59.0,-61.0
-,ASX-FPH,2020-11-05,AUD,34.34,20079930.0,2021-11-05,40.72,18.58,13.0,2021-07-13,28.5,13216334.0,-,OPEN,-17.01,-20.0,59.0,-92.0
-,ASX-ALU,2020-11-05,AUD,38.38,19631749.0,2021-11-05,52.17,35.93,25.0,2021-07-13,37.14,11488219.0,2021-06-30,OPEN,-3.23,-4.0,59.0,-9.0
-,ASX-IVC,2020-11-05,AUD,10.6,4002464.0,2021-11-05,12.74,20.19,14.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,3.21,4.0,59.0,16.0
-,ASX-SCP,2020-11-05,AUD,2.34,6004554.0,2021-11-05,2.71,15.81,11.0,2021-07-13,2.46,34973286.0,2021-08-09,OPEN,5.13,6.0,59.0,32.0
-,ASX-SCP,2020-11-05,AUD,2.34,6004554.0,2021-11-05,2.7,15.38,11.0,2021-07-13,2.46,34973286.0,2021-08-09,OPEN,5.13,6.0,59.0,33.0
-,ASX-REA,2020-11-05,AUD,128.47,23239456.0,2021-11-05,179.52,39.74,27.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,28.57,33.0,59.0,72.0
-,ASX-REA,2020-11-05,AUD,128.47,23239456.0,2021-11-05,199.59,55.36,38.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,28.57,33.0,59.0,52.0
-,ASX-NST,2020-11-05,AUD,15.45,95577448.0,2021-11-05,25.84,67.25,46.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,-33.79,-39.0,59.0,-50.0
-,ASX-NST,2020-11-05,AUD,15.45,95577448.0,2021-11-05,28.48,84.34,58.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,-33.79,-39.0,59.0,-40.0
-,ASX-IVC,2020-11-05,AUD,10.6,4002464.0,2021-11-05,12.76,20.38,14.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,3.21,4.0,59.0,16.0
-,ASX-IVC,2020-11-05,AUD,10.6,4002464.0,2021-11-05,13.33,25.75,18.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,3.21,4.0,59.0,12.0
-,ASX-IVC,2020-11-05,AUD,10.6,4002464.0,2021-11-05,12.76,20.38,14.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,3.21,4.0,59.0,16.0
-,ASX-IVC,2020-11-05,AUD,10.6,4002464.0,2021-11-05,12.74,20.19,14.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,3.21,4.0,59.0,16.0
-,ASX-CCP,2020-11-06,AUD,19.13,8310491.0,2021-11-06,29.01,51.65,36.0,2020-12-24,29.01,3240541.0,-,CLOSED,51.65,317.0,11.0,100.0
-,ASX-SEK,2020-11-06,AUD,22.15,18651864.0,2021-11-06,26.58,20.0,14.0,2020-12-01,26.58,43528878.0,-,CLOSED,20.0,240.0,6.0,100.0
-,ASX-NSR,2020-11-06,AUD,1.85,9626224.0,2021-11-06,2.14,15.68,11.0,2021-04-08,2.14,6100975.0,-,CLOSED,15.68,30.0,36.0,100.0
-,ASX-SCP,2020-11-06,AUD,2.36,4954392.0,2021-11-06,2.73,15.68,11.0,2021-07-13,2.46,34973286.0,2021-08-09,OPEN,4.24,5.0,59.0,27.0
-,ASX-CSL,2020-11-06,AUD,301.99,228733888.0,2021-11-06,392.17,29.86,21.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-7.44,-9.0,59.0,-25.0
-,ASX-CSL,2020-11-06,AUD,301.99,228733888.0,2021-11-06,381.62,26.37,18.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-7.44,-9.0,59.0,-28.0
-,ASX-CSL,2020-11-06,AUD,301.99,228733888.0,2021-11-06,373.56,23.7,16.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-7.44,-9.0,59.0,-31.0
-,ASX-CSL,2020-11-06,AUD,301.99,228733888.0,2021-11-06,391.5,29.64,20.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-7.44,-9.0,59.0,-25.0
-,ASX-CNU,2020-11-06,AUD,8.11,3750536.0,2021-11-06,9.88,21.82,15.0,2021-07-13,5.85,2513517.0,-,OPEN,-27.87,-33.0,59.0,-128.0
-,ASX-CAR,2020-11-06,AUD,21.64,13642778.0,2021-11-06,25.07,15.85,11.0,2021-07-13,21.09,14699857.0,2021-08-17,OPEN,-2.54,-3.0,59.0,-16.0
-,ASX-CSL,2020-11-06,AUD,301.99,228733888.0,2021-11-06,375.23,24.25,17.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-7.44,-9.0,59.0,-31.0
-,ASX-BAP,2020-11-06,AUD,8.0,6116891.0,2021-11-06,11.65,45.63,32.0,2021-07-13,8.06,6776421.0,2021-08-17,OPEN,0.75,1.0,59.0,2.0
-,ASX-BAP,2020-11-06,AUD,8.0,6116891.0,2021-11-06,10.61,32.62,23.0,2021-07-13,8.06,6776421.0,2021-08-17,OPEN,0.75,1.0,59.0,2.0
-,ASX-APA,2020-11-06,AUD,10.89,31191216.0,2021-11-06,12.58,15.52,11.0,2021-07-13,9.13,41394763.0,2021-02-22,OPEN,-16.16,-19.0,59.0,-104.0
-,ASX-APA,2020-11-06,AUD,10.89,31191216.0,2021-11-06,12.59,15.61,11.0,2021-07-13,9.13,41394763.0,2021-02-22,OPEN,-16.16,-19.0,59.0,-104.0
-,ASX-A2M,2020-11-06,AUD,13.71,38618918.0,2021-11-06,23.11,68.56,47.0,2021-07-13,7.09,43051941.0,-,OPEN,-48.29,-57.0,59.0,-70.0
-,ASX-BAP,2020-11-06,AUD,8.0,6116891.0,2021-11-06,10.56,32.0,22.0,2021-07-13,8.06,6776421.0,2021-08-17,OPEN,0.75,1.0,59.0,2.0
-,ASX-CSL,2020-11-06,AUD,301.99,228733888.0,2021-11-06,376.62,24.71,17.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-7.44,-9.0,59.0,-30.0
-,ASX-A2M,2020-11-06,AUD,13.71,38618918.0,2021-11-06,18.08,31.87,22.0,2021-07-13,7.09,43051941.0,-,OPEN,-48.29,-57.0,59.0,-151.0
-,ASX-IVC,2020-11-06,AUD,10.67,5096067.0,2021-11-06,13.15,23.24,16.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,2.53,3.0,59.0,11.0
-,ASX-FPH,2020-11-06,AUD,33.83,11843168.0,2021-11-06,40.89,20.87,14.0,2021-07-13,28.5,13216334.0,-,OPEN,-15.76,-18.0,59.0,-75.0
-,ASX-IVC,2020-11-06,AUD,10.67,5096067.0,2021-11-06,13.15,23.24,16.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,2.53,3.0,59.0,11.0
-,ASX-SCP,2020-11-06,AUD,2.36,4954392.0,2021-11-06,2.73,15.68,11.0,2021-07-13,2.46,34973286.0,2021-08-09,OPEN,4.24,5.0,59.0,27.0
-,ASX-REA,2020-11-06,AUD,127.89,37242370.0,2021-11-06,198.69,55.36,38.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,29.15,34.0,59.0,53.0
-,ASX-NXT,2020-11-06,AUD,13.75,17515932.0,2021-11-06,17.21,25.16,17.0,2021-07-13,11.78,21591397.0,2021-02-25,OPEN,-14.33,-17.0,59.0,-57.0
-,ASX-NST,2020-11-06,AUD,16.56,70091058.0,2021-11-06,34.19,106.46,74.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,-38.22,-45.0,59.0,-36.0
-,ASX-NST,2020-11-06,AUD,16.56,70091058.0,2021-11-06,27.69,67.21,46.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,-38.22,-45.0,59.0,-57.0
-,ASX-NST,2020-11-06,AUD,16.56,70091058.0,2021-11-06,31.67,91.24,63.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,-38.22,-45.0,59.0,-42.0
-,ASX-NST,2020-11-06,AUD,16.56,70091058.0,2021-11-06,30.53,84.36,58.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,-38.22,-45.0,59.0,-45.0
-,ASX-CCP,2020-11-09,AUD,19.71,4837048.0,2021-11-09,28.31,43.63,30.0,2020-12-24,28.31,3240541.0,-,CLOSED,43.63,289.0,10.0,100.0
-,ASX-BLD,2020-11-09,AUD,5.12,21664128.0,2021-11-09,6.47,26.37,18.0,2021-05-10,6.47,95768155.0,-,CLOSED,26.37,42.0,43.0,100.0
-,ASX-ORA,2020-11-09,AUD,2.72,8121505.0,2021-11-09,3.29,20.96,14.0,2021-06-08,3.29,4231307.0,-,CLOSED,20.96,29.0,50.0,100.0
-,ASX-NSR,2020-11-09,AUD,1.86,4833140.0,2021-11-09,2.2,18.28,13.0,2021-04-16,2.2,7035891.0,-,CLOSED,18.28,34.0,37.0,100.0
-,ASX-ORA,2020-11-09,AUD,2.72,8121505.0,2021-11-09,3.29,20.96,14.0,2021-06-08,3.29,4231307.0,-,CLOSED,20.96,29.0,50.0,100.0
-,ASX-GMG,2020-11-09,AUD,19.97,82510552.0,2021-11-09,23.08,15.57,11.0,2021-07-13,21.63,139246564.0,2021-02-19,OPEN,8.31,10.0,58.0,53.0
-,ASX-CTD,2020-11-09,AUD,17.12,5214136.0,2021-11-09,23.58,37.73,26.0,2021-07-13,21.77,11714894.0,2021-08-19,OPEN,27.16,32.0,58.0,72.0
-,ASX-CMW,2020-11-09,AUD,0.94,1162457.0,2021-11-09,1.25,32.98,23.0,2021-07-13,0.9,2013325.0,2021-02-27,OPEN,-4.26,-5.0,58.0,-13.0
-,ASX-CMW,2020-11-09,AUD,0.94,1162457.0,2021-11-09,1.18,25.53,18.0,2021-07-13,0.9,2013325.0,2021-02-27,OPEN,-4.26,-5.0,58.0,-17.0
-,ASX-BAP,2020-11-09,AUD,8.15,5913949.0,2021-11-09,10.55,29.45,20.0,2021-07-13,8.06,6776421.0,2021-08-17,OPEN,-1.1,-1.0,58.0,-4.0
-,ASX-ASX,2020-11-09,AUD,82.93,24171312.0,2021-11-09,95.77,15.48,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-9.03,-11.0,58.0,-58.0
-,ASX-ASX,2020-11-09,AUD,82.93,24171312.0,2021-11-09,96.37,16.21,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-9.03,-11.0,58.0,-56.0
-,ASX-APA,2020-11-09,AUD,10.87,22567184.0,2021-11-09,12.5,15.0,10.0,2021-07-13,9.13,41394763.0,2021-02-22,OPEN,-16.01,-19.0,58.0,-107.0
-,ASX-MFG,2020-11-09,AUD,61.38,53488506.0,2021-11-09,75.81,23.51,16.0,2021-07-13,53.05,19635662.0,2021-08-10,OPEN,-13.57,-16.0,58.0,-58.0
-,ASX-SYD,2020-11-09,AUD,6.04,25084984.0,2021-11-09,8.23,36.26,25.0,2021-07-13,7.84,81564028.0,2021-02-23,OPEN,29.8,35.0,58.0,82.0
-,ASX-SYD,2020-11-09,AUD,6.04,25084984.0,2021-11-09,7.94,31.46,22.0,2021-07-13,7.84,81564028.0,2021-02-23,OPEN,29.8,35.0,58.0,95.0
-,ASX-REA,2020-11-09,AUD,139.5,45945090.0,2021-11-09,207.7,48.89,34.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,18.4,22.0,58.0,38.0
-,ASX-OZL,2020-11-09,AUD,15.35,16616905.0,2021-11-09,31.99,108.4,75.0,2021-07-13,21.74,36057790.0,2021-08-16,OPEN,41.63,49.0,58.0,38.0
-,ASX-OZL,2020-11-09,AUD,15.35,16616905.0,2021-11-09,28.07,82.87,57.0,2021-07-13,21.74,36057790.0,2021-08-16,OPEN,41.63,49.0,58.0,50.0
-,ASX-NXT,2020-11-09,AUD,14.05,20293328.0,2021-11-09,17.59,25.2,17.0,2021-07-13,11.78,21591397.0,2021-02-25,OPEN,-16.16,-19.0,58.0,-64.0
-,ASX-NST,2020-11-09,AUD,16.84,53184852.0,2021-11-09,25.81,53.27,37.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,-39.25,-47.0,58.0,-74.0
-,ASX-NST,2020-11-09,AUD,16.84,53184852.0,2021-11-09,25.94,54.04,37.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,-39.25,-47.0,58.0,-73.0
-,ASX-NSR,2020-11-09,AUD,1.86,4833140.0,2021-11-09,2.22,19.35,13.0,2021-07-13,2.09,3611443.0,2021-02-24,OPEN,12.37,15.0,58.0,64.0
-,ASX-ALQ,2020-11-10,AUD,9.72,8348709.0,2021-11-10,11.46,17.9,12.0,2021-02-16,11.46,14793775.0,-,CLOSED,17.9,54.0,23.0,100.0
-,ASX-ORA,2020-11-10,AUD,2.79,13384349.0,2021-11-10,3.3,18.28,13.0,2021-06-10,3.3,4231307.0,-,CLOSED,18.28,25.0,50.0,100.0
-,ASX-NSR,2020-11-10,AUD,1.825,9739281.0,2021-11-10,2.21,21.1,15.0,2021-04-16,2.21,7724726.0,-,CLOSED,21.1,39.0,37.0,100.0
-,ASX-CNU,2020-11-10,AUD,8.31,4958343.0,2021-11-10,9.98,20.1,14.0,2021-07-13,5.85,2513517.0,-,OPEN,-29.6,-35.0,58.0,-147.0
-,ASX-CNU,2020-11-10,AUD,8.31,4958343.0,2021-11-10,10.0,20.34,14.0,2021-07-13,5.85,2513517.0,-,OPEN,-29.6,-35.0,58.0,-146.0
-,ASX-CNU,2020-11-10,AUD,8.31,4958343.0,2021-11-10,9.82,18.17,13.0,2021-07-13,5.85,2513517.0,-,OPEN,-29.6,-35.0,58.0,-163.0
-,ASX-ASX,2020-11-10,AUD,81.17,48408988.0,2021-11-10,93.73,15.47,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-7.06,-8.0,58.0,-46.0
-,ASX-ASX,2020-11-10,AUD,81.17,48408988.0,2021-11-10,93.8,15.56,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-7.06,-8.0,58.0,-45.0
-,ASX-ASX,2020-11-10,AUD,81.17,48408988.0,2021-11-10,93.69,15.42,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-7.06,-8.0,58.0,-46.0
-,ASX-APA,2020-11-10,AUD,10.79,41729358.0,2021-11-10,12.48,15.66,11.0,2021-07-13,9.13,41394763.0,2021-02-22,OPEN,-15.38,-18.0,58.0,-98.0
-,ASX-A2M,2020-11-10,AUD,14.32,51992211.0,2021-11-10,31.92,122.91,85.0,2021-07-13,7.09,43051941.0,-,OPEN,-50.49,-60.0,58.0,-41.0
-,ASX-CSL,2020-11-10,AUD,304.6,362186400.0,2021-11-10,401.11,31.68,22.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-8.23,-10.0,58.0,-26.0
-,ASX-CSL,2020-11-10,AUD,304.6,362186400.0,2021-11-10,389.8,27.97,19.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-8.23,-10.0,58.0,-29.0
-,ASX-CSL,2020-11-10,AUD,304.6,362186400.0,2021-11-10,387.46,27.2,19.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-8.23,-10.0,58.0,-30.0
-,ASX-IVC,2020-11-10,AUD,11.12,8402055.0,2021-11-10,13.36,20.14,14.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,-1.62,-2.0,58.0,-8.0
-,ASX-SDF,2020-11-10,AUD,3.8,7692981.0,2021-11-10,4.46,17.37,12.0,2021-07-13,4.37,14445533.0,2021-02-23,OPEN,15.0,18.0,58.0,86.0
-,ASX-CSL,2020-11-10,AUD,304.6,362186400.0,2021-11-10,406.93,33.59,23.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-8.23,-10.0,58.0,-25.0
-,ASX-REA,2020-11-10,AUD,132.9,41566608.0,2021-11-10,176.9,33.11,23.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,24.28,29.0,58.0,73.0
-,ASX-NST,2020-11-10,AUD,14.91,78807182.0,2021-11-10,27.49,84.37,58.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,-31.39,-37.0,58.0,-37.0
-,ASX-MFG,2020-11-10,AUD,60.51,71940908.0,2021-11-10,82.74,36.74,25.0,2021-07-13,53.05,19635662.0,2021-08-10,OPEN,-12.33,-15.0,58.0,-34.0
-,ASX-IVC,2020-11-10,AUD,11.12,8402055.0,2021-11-10,13.36,20.14,14.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,-1.62,-2.0,58.0,-8.0
-,ASX-SCP,2020-11-10,AUD,2.42,14841463.0,2021-11-10,2.8,15.7,11.0,2021-07-13,2.46,34973286.0,2021-08-09,OPEN,1.65,2.0,58.0,11.0
-,ASX-CCP,2020-11-12,AUD,22.73,13411332.0,2021-11-12,31.53,38.72,27.0,2021-02-02,31.53,7927108.0,-,CLOSED,38.72,139.0,19.0,100.0
-,ASX-IVC,2020-11-12,AUD,11.64,12202914.0,2021-11-12,14.0,20.27,14.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,-6.01,-7.0,57.0,-30.0
-,ASX-SCP,2020-11-12,AUD,2.4,12100409.0,2021-11-12,2.78,15.83,11.0,2021-07-13,2.46,34973286.0,2021-08-09,OPEN,2.5,3.0,57.0,16.0
-,ASX-CSL,2020-11-12,AUD,308.58,241924392.0,2021-11-12,389.9,26.35,18.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-9.42,-11.0,57.0,-36.0
-,ASX-CSL,2020-11-12,AUD,308.58,241924392.0,2021-11-12,400.0,29.63,20.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-9.42,-11.0,57.0,-32.0
-,ASX-CNU,2020-11-12,AUD,8.42,3979277.0,2021-11-12,10.33,22.68,16.0,2021-07-13,5.85,2513517.0,-,OPEN,-30.52,-37.0,57.0,-135.0
-,ASX-CSL,2020-11-12,AUD,308.58,241924392.0,2021-11-12,400.68,29.85,21.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-9.42,-11.0,57.0,-32.0
-,ASX-BAP,2020-11-12,AUD,7.37,17184906.0,2021-11-12,9.44,28.09,19.0,2021-07-13,8.06,6776421.0,2021-08-17,OPEN,9.36,11.0,57.0,33.0
-,ASX-ASX,2020-11-12,AUD,82.41,37954805.0,2021-11-12,95.48,15.86,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-8.46,-10.0,57.0,-53.0
-,ASX-ASX,2020-11-12,AUD,82.41,37954805.0,2021-11-12,95.78,16.22,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-8.46,-10.0,57.0,-52.0
-,ASX-ASX,2020-11-12,AUD,82.41,37954805.0,2021-11-12,96.31,16.87,12.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-8.46,-10.0,57.0,-50.0
-,ASX-ASX,2020-11-12,AUD,82.41,37954805.0,2021-11-12,95.85,16.31,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-8.46,-10.0,57.0,-52.0
-,ASX-APA,2020-11-12,AUD,10.62,30041786.0,2021-11-12,12.28,15.63,11.0,2021-07-13,9.13,41394763.0,2021-02-22,OPEN,-14.03,-17.0,57.0,-90.0
-,ASX-ALQ,2020-11-12,AUD,9.99,5581798.0,2021-11-12,14.47,44.84,31.0,2021-07-13,12.23,14793775.0,2021-05-26,OPEN,22.42,27.0,57.0,50.0
-,ASX-A2M,2020-11-12,AUD,14.68,36069274.0,2021-11-12,25.63,74.59,51.0,2021-07-13,7.09,43051941.0,-,OPEN,-51.7,-62.0,57.0,-69.0
-,ASX-IVC,2020-11-12,AUD,11.64,12202914.0,2021-11-12,14.0,20.27,14.0,2021-07-13,10.94,6655393.0,2021-02-24,OPEN,-6.01,-7.0,57.0,-30.0
-,ASX-ASX,2020-11-12,AUD,82.41,37954805.0,2021-11-12,96.06,16.56,11.0,2021-07-13,75.44,24095838.0,2021-08-18,OPEN,-8.46,-10.0,57.0,-51.0
-,ASX-CSL,2020-11-12,AUD,308.58,241924392.0,2021-11-12,383.42,24.25,17.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-9.42,-11.0,57.0,-39.0
-,ASX-CTD,2020-11-12,AUD,19.5,13184457.0,2021-11-12,28.45,45.9,32.0,2021-07-13,21.77,11714894.0,2021-08-19,OPEN,11.64,14.0,57.0,25.0
-,ASX-CSL,2020-11-12,AUD,308.58,241924392.0,2021-11-12,384.82,24.71,17.0,2021-07-13,279.52,211351501.0,2021-08-19,OPEN,-9.42,-11.0,57.0,-38.0
-,ASX-SCP,2020-11-12,AUD,2.4,12100409.0,2021-11-12,2.78,15.83,11.0,2021-07-13,2.46,34973286.0,2021-08-09,OPEN,2.5,3.0,57.0,16.0
-,ASX-RMD,2020-11-12,AUD,29.57,23972252.0,2021-11-12,35.73,20.83,14.0,2021-07-13,33.18,23963027.0,-,OPEN,12.21,15.0,57.0,59.0
-,ASX-RHC,2020-11-12,AUD,67.97,47215321.0,2021-11-12,83.95,23.51,16.0,2021-07-13,63.5,58563828.0,2021-02-25,OPEN,-6.58,-8.0,57.0,-28.0
-,ASX-RHC,2020-11-12,AUD,67.97,47215321.0,2021-11-12,81.18,19.44,13.0,2021-07-13,63.5,58563828.0,2021-02-25,OPEN,-6.58,-8.0,57.0,-34.0
-,ASX-REA,2020-11-12,AUD,138.67,36493834.0,2021-11-12,176.47,27.26,19.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,19.11,23.0,57.0,70.0
-,ASX-REA,2020-11-12,AUD,138.67,36493834.0,2021-11-12,177.91,28.3,20.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,19.11,23.0,57.0,68.0
-,ASX-REA,2020-11-12,AUD,138.67,36493834.0,2021-11-12,184.74,33.22,23.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,19.11,23.0,57.0,58.0
-,ASX-REA,2020-11-12,AUD,138.67,36493834.0,2021-11-12,177.72,28.16,19.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,19.11,23.0,57.0,68.0
-,ASX-REA,2020-11-12,AUD,138.67,36493834.0,2021-11-12,199.56,43.91,30.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,19.11,23.0,57.0,44.0
-,ASX-REA,2020-11-12,AUD,138.67,36493834.0,2021-11-12,221.1,59.44,41.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,19.11,23.0,57.0,32.0
-,ASX-SCP,2020-11-12,AUD,2.4,12100409.0,2021-11-12,2.78,15.83,11.0,2021-07-13,2.46,34973286.0,2021-08-09,OPEN,2.5,3.0,57.0,16.0
-,ASX-CTD,2020-11-12,AUD,19.5,13184457.0,2021-11-12,25.91,32.87,23.0,2021-07-13,21.77,11714894.0,2021-08-19,OPEN,11.64,14.0,57.0,35.0
-,ASX-NSR,2020-11-12,AUD,1.885,6595370.0,2021-11-12,2.24,18.83,13.0,2021-07-13,2.09,3611443.0,2021-02-24,OPEN,10.88,13.0,57.0,58.0
-,ASX-MFG,2020-11-12,AUD,60.97,42211142.0,2021-11-12,82.52,35.35,24.0,2021-07-13,53.05,19635662.0,2021-08-10,OPEN,-12.99,-16.0,57.0,-37.0
-,ASX-FPH,2020-11-12,AUD,31.01,24126942.0,2021-11-12,38.02,22.61,16.0,2021-07-13,28.5,13216334.0,-,OPEN,-8.09,-10.0,57.0,-36.0
-,ASX-FPH,2020-11-12,AUD,31.01,24126942.0,2021-11-12,36.77,18.57,13.0,2021-07-13,28.5,13216334.0,-,OPEN,-8.09,-10.0,57.0,-44.0
-,ASX-FPH,2020-11-12,AUD,31.01,24126942.0,2021-11-12,37.88,22.15,15.0,2021-07-13,28.5,13216334.0,-,OPEN,-8.09,-10.0,57.0,-37.0
-,ASX-FLT,2020-11-12,AUD,16.04,82128778.0,2021-11-12,30.96,93.02,64.0,2021-07-13,15.63,37049180.0,2021-02-21,OPEN,-2.56,-3.0,57.0,-3.0
-,ASX-NSR,2020-11-12,AUD,1.885,6595370.0,2021-11-12,2.25,19.36,13.0,2021-07-13,2.09,3611443.0,2021-02-24,OPEN,10.88,13.0,57.0,56.0
-,ASX-CCP,2020-11-13,AUD,22.49,8990720.0,2021-11-13,32.46,44.33,31.0,2021-02-02,32.46,15356096.0,-,CLOSED,44.33,162.0,19.0,100.0
-,ASX-NSR,2020-11-13,AUD,1.845,6769077.0,2021-11-13,2.19,18.7,13.0,2021-04-16,2.19,7035891.0,-,CLOSED,18.7,35.0,36.0,100.0
-,ASX-REA,2020-11-13,AUD,138.17,32300060.0,2021-11-13,160.78,16.36,11.0,2021-02-08,160.78,49625987.0,-,CLOSED,16.36,55.0,21.0,100.0
-,ASX-CNU,2020-11-13,AUD,8.38,4231461.0,2021-11-13,11.33,35.2,24.0,2021-07-13,5.85,2513517.0,-,OPEN,-30.19,-36.0,57.0,-86.0
-,ASX-BAP,2020-11-13,AUD,7.34,12498775.0,2021-11-13,9.72,32.43,22.0,2021-07-13,8.06,6776421.0,2021-08-17,OPEN,9.81,12.0,57.0,30.0
-,ASX-APA,2020-11-13,AUD,10.6,23117263.0,2021-11-13,12.19,15.0,10.0,2021-07-13,9.13,41394763.0,2021-02-22,OPEN,-13.87,-17.0,57.0,-92.0
-,ASX-ALU,2020-11-13,AUD,36.82,34185654.0,2021-11-13,50.05,35.93,25.0,2021-07-13,37.14,11488219.0,2021-06-30,OPEN,0.87,1.0,57.0,2.0
-,ASX-ALQ,2020-11-13,AUD,9.83,6252268.0,2021-11-13,14.23,44.76,31.0,2021-07-13,12.23,14793775.0,2021-05-26,OPEN,24.42,29.0,57.0,55.0
-,ASX-A2M,2020-11-13,AUD,14.45,31189198.0,2021-11-13,17.34,20.0,14.0,2021-07-13,7.09,43051941.0,-,OPEN,-50.93,-61.0,57.0,-255.0
-,ASX-A2M,2020-11-13,AUD,14.45,31189198.0,2021-11-13,35.15,143.25,99.0,2021-07-13,7.09,43051941.0,-,OPEN,-50.93,-61.0,57.0,-36.0
-,ASX-A2M,2020-11-13,AUD,14.45,31189198.0,2021-11-13,29.05,101.04,70.0,2021-07-13,7.09,43051941.0,-,OPEN,-50.93,-61.0,57.0,-50.0
-,ASX-A2M,2020-11-13,AUD,14.45,31189198.0,2021-11-13,22.81,57.85,40.0,2021-07-13,7.09,43051941.0,-,OPEN,-50.93,-61.0,57.0,-88.0
-,ASX-A2M,2020-11-13,AUD,14.45,31189198.0,2021-11-13,32.21,122.91,85.0,2021-07-13,7.09,43051941.0,-,OPEN,-50.93,-61.0,57.0,-41.0
-,ASX-A2M,2020-11-13,AUD,14.45,31189198.0,2021-11-13,30.67,112.25,77.0,2021-07-13,7.09,43051941.0,-,OPEN,-50.93,-61.0,57.0,-45.0
-,ASX-BAP,2020-11-13,AUD,7.34,12498775.0,2021-11-13,9.68,31.88,22.0,2021-07-13,8.06,6776421.0,2021-08-17,OPEN,9.81,12.0,57.0,31.0
-,ASX-SCP,2020-11-13,AUD,2.42,7437916.0,2021-11-13,2.8,15.7,11.0,2021-07-13,2.46,34973286.0,2021-08-09,OPEN,1.65,2.0,57.0,11.0
